date,username,to,replies,retweets,text,mentions,hashtags,permalink
2020-02-01 23:53:09,susie_mangan,,0,0,#FineGael #GE2020 #MeathWest happy canvassers – at Bridgehouse Enfield,,#FineGael #GE2020 #MeathWest,https://twitter.com/susie_mangan/status/1223756203743940608
2020-02-01 23:52:38,rosecaroline9,CoraSherlock,0,0,Never ! not a chance !no way ! definitely not.....never getting a vote from #prolife voters again. #FineGael #TheAbortionParty #VoteThemOut2020,,#prolife #FineGael #TheAbortionParty #VoteThemOut2020,https://twitter.com/rosecaroline9/status/1223756071849938950
2020-02-01 23:41:19,rosecaroline9,gavreilly,0,0,Is that what they said when they heard the latest poll results? #GE2020 #FineGael #TheAbortionParty #VoteThemOut2020,,#GE2020 #FineGael #TheAbortionParty #VoteThemOut2020,https://twitter.com/rosecaroline9/status/1223753224785682432
2020-02-01 23:26:37,Padraig_McCann,Sal_feeko,0,0,#FineGael's reaction to the latest #RedC #GE2020 poll,,#FineGael #RedC #GE2020,https://twitter.com/Padraig_McCann/status/1223749524386197504
2020-02-01 23:23:33,mschiyabelle,Paschald,0,2,"What is wrong with #FineGael they are obviously paying the spin gobshites too much, actually mortified for them #GE2020 Though if it embarrasses people into not voting for them, I'm all for it",,#FineGael #GE2020,https://twitter.com/mschiyabelle/status/1223748753942859777
2020-02-01 22:55:53,Seanfhear59,ScreamsStrobble,0,0,"If #FineGael want to recall the #BlackAndTans, #SinnFein is probably the best party to take them on #RedCPoll #GE2020",,#FineGael #BlackAndTans #SinnFein #RedCPoll #GE2020,https://twitter.com/Seanfhear59/status/1223741789934362630
2020-02-01 22:52:54,TaniaNotaroMuso,,0,2,Fuck #FineGael stickers are the new fashion must... ,,#FineGael,https://twitter.com/TaniaNotaroMuso/status/1223741037585293313
2020-02-01 22:34:15,StevenMarron,Paschald,0,0,What a clown #GeneralElection2020 #redc #FineGael ,,#GeneralElection2020 #redc #FineGael,https://twitter.com/StevenMarron/status/1223736344805040129
2020-02-01 22:33:23,TrumanKelly,businessposthq,0,2,Even Blueshirt mouthpiece in chief Ivan Yates is predicting a poor result for his former party. Varadkar will be kicking himself that he didn't call the election in 2018 when he was on course to win over 70 seats. https://twitter.com/businessposthq/status/1223706583856832519 #redc #FineGael,,#redc #FineGael,https://twitter.com/TrumanKelly/status/1223736128932601856
2020-02-01 22:27:26,InMullingar,Paschald,0,0,"Pascal is the Fine Gael Director of Elections which really adds to the pathicness of this video. ""Oh fiddlesticks anyway, get me coat I'm going to fix this election disaster meself- Is there a box in the shed I can stand on??"" #FineGael #GE2020",,#FineGael #GE2020,https://twitter.com/InMullingar/status/1223734631444484096
2020-02-01 22:03:34,ComedyLeitrim,,0,0,"#IREvSCO #EoghanMurphy when asked today what #finegael will do to help millions of homeless/unhoused,ill people on hospital waiting lists,on trollies said they would implement a massive program of building shacks across ireland. Murphy lives in...guess which house... #GE2020",,#IREvSCO #EoghanMurphy #finegael #GE2020,https://twitter.com/ComedyLeitrim/status/1223728626090291201
2020-02-01 22:00:09,wildrover4711,,0,0,No way. They let Apple and the Banks away with millions in taxes. Then say they can't honour CE Supervisors Pension Claim. Do #finegael think we're all living in LA LA LAND. #GE2020 #nopensionnovote @vincentbrowne https://twitter.com/scrahallia/status/1223644157518000128,@vincentbrowne,#finegael #GE2020 #nopensionnovote,https://twitter.com/wildrover4711/status/1223727763934400513
2020-02-01 21:56:40,donegalprolife,AliceODonnell10,0,0,"The Minister for #Abortion, looks like his time is up , trolley crisis,hundreds of thousands on waiting lists , consultant shortage, and so on ... #finegael in a meltdown #ge2020",,#Abortion #finegael #ge2020,https://twitter.com/donegalprolife/status/1223726889191297027
2020-02-01 21:47:36,donegalprolife,KeithMillsD7,0,0,Just to see #simonharris fall would be a celebration in itself the Minister For #abortion ... the liberalism of @FineGael #FineGael @LeoVaradkar has bought this party to its lowest level #ge2020,@FineGael @LeoVaradkar,#simonharris #abortion #FineGael #ge2020,https://twitter.com/donegalprolife/status/1223724605749198849
2020-02-01 21:46:19,wildrover4711,caulmick,0,0,NO NOT A CHANCE. They haven't solved the CE Supervisors Pension Claim after 9 years. #finegael #nopensionnovote @ingridmileyRTE #fiannafail @LeoVaradkar #GE2020 @thejournal_ie,@ingridmileyRTE @LeoVaradkar @thejournal_ie,#finegael #nopensionnovote #fiannafail #GE2020,https://twitter.com/wildrover4711/status/1223724284121698305
2020-02-01 21:34:22,tomasocarthaigh,,0,0,"The new ""No, No, No"" song from #FineGael... https://youtu.be/r6FVk2k4qsM By the way, as short for ""Ano"" in Czech, Silesian and Moravian, ""No"" means ""Yes""... Showing how European they are. It all makes sense now... #GE20 #Election2020",,#FineGael #GE20 #Election2020,https://twitter.com/tomasocarthaigh/status/1223721276595941376
