date,username,to,replies,retweets,text,mentions,hashtags,permalink
2020-01-15 23:59:08,asdafellasays,asdafellasays,0,0,"Historically southern parties have let the people on the North of the Island down. And Sinn Fein did not. Though extraordinary times. Now as the situation normalises &amp; reunification becomes closer, FF will emerge as the natural governing party and real republican party. 10 years.",,,https://twitter.com/asdafellasays/status/1217597115632885760
2020-01-15 23:52:48,JakeHarkin14,LeoVaradkar,0,3,"“More progress” ... 10,000 homeless people in 2019 (+300% since 2014) as well as around 300 people a year dying on hospital trollies because there isn’t enough beds. What progress? Vote to Stop the FG/FF coalition, vote for real change, Vótáil Sinn Féin. ",,,https://twitter.com/JakeHarkin14/status/1217595519033335814
2020-01-15 23:52:24,feardeas,RMcGreevy1301,0,1,Forgiveness is a good idea. Unfortunately F. G and F. F or the Irish Times will not show any towards Irish Republicans like Sinn féin.,,,https://twitter.com/feardeas/status/1217595419544428545
2020-01-15 23:50:42,daithi02480262,kevintoconnor,1,0,Media censorship of Sinn Fein? Where have I seen that before?🤔 they should use actors to do voiceovers of the shinners speaking. #fear,,#fear,https://twitter.com/daithi02480262/status/1217594992484634626
2020-01-15 23:49:52,asdafellasays,GerryAdamsSF,1,0,"I think what is the case is that it will happen, but that it won't be with Sinn Fein. As it gets closer to happening Sinn Fein will cease to exist and will fall away. I think that's something not well grasped within Sinn Fein. There's a vision of a Sinn Fein led Ireland. No.",,,https://twitter.com/asdafellasays/status/1217594781540454400
2020-01-15 23:49:48,GrannieGra,,0,0,Promises promises and more promises. Who will lift the current HSE Nursing recruitment embargo? Home from Australia 6 months and nothing yet.... #Election2020 #inmo #hse #FineGael #finefail #SinnFein #Greenparty #Independents,,#Election2020 #inmo #hse #FineGael #finefail #SinnFein #Greenparty #Independents,https://twitter.com/GrannieGra/status/1217594766080335873
2020-01-15 23:49:24,DrShaunMcDaid,,0,0,"Complete ignorance. And as an aside, as a Sinn Féiner, he’s obviously never understood the national anthem. ‘I want a family man running the country' -- Sinn Fein councillor slated for 'bizarre' comments about Leo Varadkar https://extra.ie/2020/01/15/news/irish-news/sinn-fein-paddy-holohan-leo-varadkar?utm_source=twitter&amp;utm_medium=Social&amp;utm_campaign=SocialWarfare via @ExtraIRL",@ExtraIRL,,https://twitter.com/DrShaunMcDaid/status/1217594665383362566
2020-01-15 23:44:35,LeonThotskyTD,,1,7,"HOUSING: SINN FÉIN Sinn Féin focus on the housing crisis as something that can, and must, be solved. SF will build 100,000 social houses. Providing people with security and financial stability, and ending the homelessness crisis are the SF priority. https://www.sinnfein.ie/housing (2/12)",,,https://twitter.com/LeonThotskyTD/status/1217593454437466113
2020-01-15 23:44:16,Aldamir,KeohaneDan,1,0,My belief is that the Conscription Crisis did more to radicalize nationalist opinion than the Easter Rising. It's only when this kicked off that the average voter moved from Nationalist to Sinn Fein.,,,https://twitter.com/Aldamir/status/1217593371381968898
2020-01-15 23:42:22,tvcritics,SarahEriuFodla,2,0,Honestly think Sinn Féin could do a lot better for Tipperary at this stage in Dáil Éireann than Fine Gael &amp; Fianna Fáil ever did. Despite my ma being a Tipp (born &amp; bred) &amp; FG voter.,,,https://twitter.com/tvcritics/status/1217592892463689728
2020-01-15 23:40:14,alliance_irish,LongWayToTipp,0,0,Another member of Sinn Fein will take over (unelected),,,https://twitter.com/alliance_irish/status/1217592358843404288
2020-01-15 23:39:00,KeohaneDan,Aldamir,1,0,"We just crossed wires :-) Without repeating myself, then the key question is why did Sinn Féin win so many seats in 1918? Was a bit late for HMG to propose things in 1920, Ireland had been waiting for Home Rule since the 1870s, and had agitated for it specifically since 1840s.",,,https://twitter.com/KeohaneDan/status/1217592047047258112
2020-01-15 23:34:56,JohnKermode,DarrenCBracken,1,0,That’s exactly where I’m at with them but feeling more & more their past Is been shoved down our throats to keep them at bay. @rte only allowing 2 parties contend the debate is a disgrace &amp; think il push for Sinn Fein now cause of this,@rte,,https://twitter.com/JohnKermode/status/1217591024572346373
2020-01-15 23:33:52,daragh9320,,0,0,"Twitter would convince you everyone is going to vote Sinn Féin, guaranteed to be Fianna Fáil or some shite",,,https://twitter.com/daragh9320/status/1217590754807287809
2020-01-15 23:31:03,Aldamir,Aldamir,2,0,"The reason Home Rule stalled was the election of Sinn Fein on an abstentionist ticket &amp; their establishment of the First Dail. If that had not happened, UK proposals were going to be something like the 1920 Act.",,,https://twitter.com/Aldamir/status/1217590048000040966
2020-01-15 23:29:38,cian2me,brianmlucey,0,0,Sure the polls on Twitter will have Sinn Fein on 30% and SocDems on 15% 😊,,,https://twitter.com/cian2me/status/1217589691064770561
2020-01-15 23:27:54,JohnKermode,DarrenCBracken,1,1,"Precisely! He wins every debate I’ve seen & is top class & honest in his synopsis of current situations. No waffle. It’s a pity Sinn Fein don’t have more like him, making him leader could transform them. He’d be a great Taoiseach",,,https://twitter.com/JohnKermode/status/1217589253301063683
2020-01-15 23:27:32,tvcritics,,3,4,Why are Sinn Féin the only party members to get a hard time on these shows to get a rough time when Fianna Fáil &amp; Fine Gael get the benefit of the doubt? #TonightVMTV,,#TonightVMTV,https://twitter.com/tvcritics/status/1217589163211534339
2020-01-15 23:27:20,MacSparkes,,0,0,Gerry Adams is channeling Jim Royle with his latest look. #Election2020 #GeneralElection2020 #gerryadams #jimroyle #Twins #SinnFein ,,#Election2020 #GeneralElection2020 #gerryadams #jimroyle #Twins #SinnFein,https://twitter.com/MacSparkes/status/1217589112112394243
2020-01-15 23:26:56,RourkeTony,,0,0,The Sinn Fein guy has now put Ivan in his place on two occasions tonight . Poor performance by Yeats. #TonightVMTV,,#TonightVMTV,https://twitter.com/RourkeTony/status/1217589011059003395
2020-01-15 23:25:20,skearon,,1,0,#tonightvmtv Silence on IRA overseeing Sinn Fein is ‘extraordinary’ - https://www.newsletter.co.uk/news/crime/mick-fealty-silence-on-ira-overseeing-sinn-fein-is-extraordinary-1-9150909 Army council still calling the shots is completely incompatible with normal democracy,,#tonightvmtv,https://twitter.com/skearon/status/1217588608560967681
2020-01-15 23:25:18,AntoinONiadh,StephenBrowne4,2,0,Who says I like Sinn Fein? 🤔,,,https://twitter.com/AntoinONiadh/status/1217588600054910978
2020-01-15 23:25:11,JakeBarnes61,,0,0,"Sinn Fein/IRA was responsible for mass murder in Birmingham, Bloody Friday, Claudy, Kingsmill, Enniskillen, La Mon, etc. Not to mention the Disappeared; a tactic copied from the fascist juntas of Chile and Argentina. War crimes all.",,,https://twitter.com/JakeBarnes61/status/1217588569964994561
2020-01-15 23:24:53,RourkeTony,,0,0,Simply won’t be voting for Sinn Féin. Reducing rents obviously at the expense of landlords ( often accidental ones) trying to get by like many others . And by the way to hell with the begrudges. #TonightVMTV,,#TonightVMTV,https://twitter.com/RourkeTony/status/1217588493263822852
2020-01-15 23:24:30,Michael__Daly,TonightVMTV,0,0,"Give Sinn Féin a chance, throw them out in 5 years if they don't turn this country around, No to FF FG Coalition",,,https://twitter.com/Michael__Daly/status/1217588397734232065
2020-01-15 23:23:56,skearon,,0,1,Micheál Martin is absolutely right to cite Sinn Féin’s secret leadership – Slugger O'Toole - https://sluggerotoole.com/2020/01/14/micheal-martin-cites-sinn-feins-secret-leadership-as-reason-to-exclude-them-from-government #tonightvmtv,,#tonightvmtv,https://twitter.com/skearon/status/1217588254800850944
2020-01-15 23:22:37,juanacf91,,0,0,If the country doesn’t vote Sinn Fein in this time around we have gone mad! In saying that I can foresee it not happening due to poor voting turn outs in working class areas!,,,https://twitter.com/juanacf91/status/1217587925241794560
2020-01-15 23:19:58,Carson19161,DexterM92490366,1,0,"Expect nothing different from a Republican Party, who align themselves with Sinn Fein/IRA, a justice minister who denies anything racist or sectarian unless it’s against him or his child abusing selick fc.",,,https://twitter.com/Carson19161/status/1217587259114913799
2020-01-15 23:12:58,DeclanKearneySF,rtenews,1,9,"""Fine Gael will talk to everyone other than Sinn Féin..."" -but we still want them to share power with DUP in the 6cos! #FineGaelHypocrites",,#FineGaelHypocrites,https://twitter.com/DeclanKearneySF/status/1217585497599553542
2020-01-15 23:12:29,Naomi_Carrie_,pretty_scholar,0,0,Well yeah Sinn Fein ,,,https://twitter.com/Naomi_Carrie_/status/1217585375901863938
2020-01-15 23:10:19,leahwalshxo,sinnfeinireland,0,0,this man alone is making me want to vote for Sinn Féin🙌🏽 ,,,https://twitter.com/leahwalshxo/status/1217584828964536320
2020-01-15 23:10:04,CoLoyalist,johnconnors1990,0,0,"Sinn Fein IRA supporter forgets that his favourite party actually collaborated with the Nazis, while members of the royal family were helping with the fight against them ",,,https://twitter.com/CoLoyalist/status/1217584766494613504
2020-01-15 23:08:03,GerryAdamsSF,,7,57,"Mary Lou speaking tonight described Sinn Féin as “the vehicle for Irish Freedom ... we are the activists, the generation charged with finishing the journey to full democracy and freedom on our island” ",,,https://twitter.com/GerryAdamsSF/status/1217584258598035456
2020-01-15 23:07:16,banbloodsports,,0,8,Ripped their heads and legs off: Ducks savaged by frenzied pack of dogs during foxhunt in County Cork https://avondhupress.ie/ducks-savaged-by-frenzied-pack-of-hunt-dogs/ RT to tell @FineGael @FiannaFail @Labour @SinnFein to #BanFoxhunting in #Ireland,@FineGael @fiannafail @labour @sinnfein,#BanFoxhunting #Ireland,https://twitter.com/banbloodsports/status/1217584060039680002
2020-01-15 23:06:48,dinnycasey,,0,0,Vote for the alternative to the tired old conservative politics of FG & FF. Vote SINN FÉIN and make a difference.,,,https://twitter.com/dinnycasey/status/1217583943685431296
2020-01-15 23:05:30,mmmfiftyseven,dakota_cait,1,0,Sinn Féin aren't the sole alternative to FG/FF you know. Try a real nationalist party maybe?,,,https://twitter.com/mmmfiftyseven/status/1217583617276366853
2020-01-15 23:05:23,JohnKermode,sinnfeinireland,2,0,If @PearseDoherty was leading Sinn Fein there could be a huge upset on the cards in the #GE2020 I’d give them my vote if he was!,@PearseDoherty,#GE2020,https://twitter.com/JohnKermode/status/1217583589166067712
2020-01-15 23:05:02,YoungLoyalistVV,,1,0,"Personally it will be interesting to see how Sinn Fein do in the coming election over the border, too see how prospective a United ireland is really wanted..",,,https://twitter.com/YoungLoyalistVV/status/1217583498640400385
2020-01-15 23:03:15,TechRadioDublin,instantgginfo,1,0,Sinn Fein are more of the same. They support all the policies that have us where were at. National Party the only option.,,,https://twitter.com/TechRadioDublin/status/1217583049879314433
2020-01-15 23:02:06,J4cobite,,0,0,#indyref2 That will be the democratically elected Sinn Fein that HMG has been happy to work with for several years? What about the foul-mouthed small group of Union Flag wavers at the march ?,,#indyref2,https://twitter.com/J4cobite/status/1217582760199585797
2020-01-15 23:01:12,thedissenter,,0,0,"Sinn Fein's Paddy Holohan Criticised For Comments On Leo Varadkar https://extra.ie/2020/01/15/news/irish-news/sinn-fein-paddy-holohan-leo-varadkar &lt;&lt;&lt; at best, this is odd. Though Sinn Fein....",,,https://twitter.com/thedissenter/status/1217582533308710912
2020-01-15 22:57:04,BelongsIrish,zerowield,1,0,"I view them as controlled opposition and gate keepers, they are the same as sinn fein where 10 years ago and will turn into them as soon as they gain any sort of popularity",,,https://twitter.com/BelongsIrish/status/1217581494119649286
2020-01-15 22:57:03,alexa_town,,1,0,"How does one meet a Sinn Fein TD, MLA, or MP as an American",,,https://twitter.com/alexa_town/status/1217581491569512454
2020-01-15 22:56:50,OlearyEd,ProfPayEquality,0,0,Stupid point really. The same can be said of the voters of every party that doesn’t end up in government. When Sinn Fein TDs vote against the FF or FG nominee for Taoiseach are they not rejecting all the many more voters who vote for those parties. Is it OK to reject all of them?,,,https://twitter.com/OlearyEd/status/1217581435336515584
2020-01-15 22:56:34,niamholeary2,,0,0,Always wanted Sinn Fein in government and I don’t even have a clue what do be going on,,,https://twitter.com/niamholeary2/status/1217581367833374721
2020-01-15 22:56:15,GerryAdamsSF,,2,18,"This evening I was at the Selection convention 4 Dublin Central. Mary Lou McDonald unanimously selected to stand in general election on 8 February. She will lead a strong, enthused Sinn Féin party determined to present a real alternative to Fine Gael &amp; Fianna Fáil. ",,,https://twitter.com/GerryAdamsSF/status/1217581289894825984
2020-01-15 22:55:38,drivingacad17,sinnfeinireland,0,0,"It’s brilliant imagine what you’d do if you guys where running the country time for change,time for Sinn Fein.",,,https://twitter.com/drivingacad17/status/1217581132264415232
2020-01-15 22:51:47,SharonCallow,,0,0,2/2 who are you voting for in the #GeneralElection2020 on 8th Feb? #voting #ireland #election #LabourParty #PeopleBeforeProfit #SinnFéin #SocialDemocrats,,#GeneralElection2020 #voting #ireland #election #LabourParty #PeopleBeforeProfit #SinnF #SocialDemocrats,https://twitter.com/SharonCallow/status/1217580166769258496
2020-01-15 22:50:59,robertemmet89,,1,0,"I don't think they would be able to make the country worse than it already is, people will vote FF this year then merge with FG so nothing is going to change. they still call sinn fein terrorists because it's the only thing they say to put people off voting for them.",,,https://twitter.com/robertemmet89/status/1217579964217860096
2020-01-15 22:50:59,robertemmet89,,2,0,"Wonder how many people who give out about our government, hospitals, housing crisis and homeless are actually gonna get of their arse and vote to try and change it. Then we have the people who give out yet still vote for FG/FF and think sinn Fein wouldnt be up to the task.",,,https://twitter.com/robertemmet89/status/1217579962749849606
2020-01-15 22:50:55,reksighs,PhilipN77528183,0,0,Yeah voting sinn fein is just virtue signalling that you think youre leftist when you know nothing about actual socialism,,,https://twitter.com/reksighs/status/1217579947251978241
2020-01-15 22:48:42,LMaybouy,BeattieDoug,0,0,Into opposition straight away. Now all we need is Sinn Fein to state that the health minister has promised more than the budget allows and we’re back to the first assembly shambles.,,,https://twitter.com/LMaybouy/status/1217579389547950081
2020-01-15 22:48:16,ElaineCrory,StephenBrowne4,0,0,"This is vile - racist and homophobic not to mention the misogynistic undertones to the constant emphasis on his father & grandfather's ""blood"" and history. His matrilineal line doesn't count, because women don't count. Sinn Féin need to call this bigot in immediately.",,,https://twitter.com/ElaineCrory/status/1217579280558850049
2020-01-15 22:46:24,tvcritics,Sharrow_irl,1,0,"We've a decent Sinn Féin candidate IMO down here in Waterford, David Cullinane. So I'd encourage my kids to vote him rather than any FF/FG which I hope they never would. Voting privacy till they bring a partner home tho...",,,https://twitter.com/tvcritics/status/1217578810608181248
2020-01-15 22:46:13,mariekelly201,mariekelly201,0,1,#drogheda Fianna Fail Fine Gael Sinn Fein state cover protecting doctors from accountability. All in it together.,,#drogheda,https://twitter.com/mariekelly201/status/1217578763715784704
2020-01-15 22:45:35,Kilsally,3000Versts,0,0,"Yup. Not a single change to prevent Sinn Fein collapsing the Assembly in 6 months and refusing to nominate to the mandatory coalition again, thereby blocking the whole Northern Ireland Assembly on 25% of the vote. ",,,https://twitter.com/Kilsally/status/1217578604416110593
2020-01-15 22:44:39,EIRECELTIC1888,PaddyHolohanMMA,0,0,Its a shame sinn fein supported murder in the abortion referendum other than that i would be supporting them,,,https://twitter.com/EIRECELTIC1888/status/1217578371103764481
2020-01-15 22:42:36,OwenHanleyLives,IngridFallon,1,0,"Personally I will be transfering to independents, PBP, Greens, Labour, RISE, Sinn Fein, Solidarty, but I don't even know in what order yet so hard to recommend",,,https://twitter.com/OwenHanleyLives/status/1217577854646587392
2020-01-15 22:38:55,fintanwarfield,,18,160,.@RTEnews must be having a laugh excluding @MaryLouMcDonald and Sinn Féin from the final debate. Who gets to challenge Micheál for all the times he supported the Gov’t? - Nobody. RTÉ owe the people a real live debate about the direction of their country. That‘s public service.,@rtenews @MaryLouMcDonald,,https://twitter.com/fintanwarfield/status/1217576928544206850
2020-01-15 22:37:51,tvcritics,Sharrow_irl,1,0,"Out of interest, what do they think of never Sinn Féin?",,,https://twitter.com/tvcritics/status/1217576659689361408
2020-01-15 22:37:42,reksighs,PhilipN77528183,0,0,Im not voting sinn fein so i hope this isn't pointed at me lol,,,https://twitter.com/reksighs/status/1217576618832560128
2020-01-15 22:34:31,Ciara87C,,2,1,"Honestly youd nearly let this go if they didnt act like Sinn Féin were full on terrorists, it's their fascist superiority complex that makes me want to boke",,,https://twitter.com/Ciara87C/status/1217575818261663744
2020-01-15 22:32:11,Colliniho,JudgeDyl,1,0,"Sinn Fein will need to take note of their awful showing in the locals though. If they can’t rally the vote in Togher, Ballyphehane and Mahon then it isn’t a safe seat for them. There should surely be one seat for the left in South Central though",,,https://twitter.com/Colliniho/status/1217575230891286530
2020-01-15 22:31:36,Politicorak,JCKP1966,0,0,"The campaign has just started and its going to be a bruiser, anything could happen. 😫 Say a prayer that Sinn Fein stays up at around 20% if for no other reason but to deter my anxiety 😂😂😂",,,https://twitter.com/Politicorak/status/1217575085063790595
2020-01-15 22:31:26,AtakanUzunUCC,Colliniho,0,0,I think Sinn Fein will retain their seat in Cork South Central. They'll probably take the final seat.,,,https://twitter.com/AtakanUzunUCC/status/1217575042340532225
2020-01-15 22:30:11,Colliniho,AtakanUzunUCC,1,0,FG haven’t given up hope of carrying 2 seats. They’ll take heart from Sinn Féin’s horrendous showing in the locals and Simon Coveney’s significantly higher profile post Brexit.,,,https://twitter.com/Colliniho/status/1217574728266932226
2020-01-15 22:25:41,JackUnion4,,0,0,Pity it wasn't his head. Sinn Fein's Gerry Adams breaks foot blaming press officer ,,,https://twitter.com/JackUnion4/status/1217573597176369152
2020-01-15 22:20:52,JohnBrennanReal,,43,64,"If Sinn Fein get their way we will all be worse off, look at the difference in food costs. I will just leave tht here. 19% more expensive. ",,,https://twitter.com/JohnBrennanReal/status/1217572385932615681
2020-01-15 22:20:02,AtakanUzunUCC,,0,0,"As a 4 seat constituency, it will be interesting to see which parties are taken by the main parties (i.e. Fine Gael & Fianna Fail) as well as how well the likes of Sinn Fein do as well as Labour, the Green party and People Before Profit #GE2020",,#GE2020,https://twitter.com/AtakanUzunUCC/status/1217572173885341698
2020-01-15 22:18:48,diablo442,StephenBrowne4,0,0,let see Sinn Fein denounce this ? ,,,https://twitter.com/diablo442/status/1217571864064733190
2020-01-15 22:16:30,Kilsally,,0,0,Micheál Martin cites Sinn Féin’s secret leadership as reason to exclude them from government… – Slugger O'Toole ,,,https://twitter.com/Kilsally/status/1217571286823641089
2020-01-15 22:15:22,SCienceSophs,Sharrow_irl,1,0,Some of the questions need to be rephrased. But solidly accurate. But never sinn fein it goes against all family standards. But labour and soc dems. Fuck fg ff,,,https://twitter.com/SCienceSophs/status/1217571001371897856
2020-01-15 22:14:36,TEarlofroden,,0,2,"WHILE YOU'RE AT IT BORIS, HOW ABOUT CHASING UP SOME OF THE UNSOLVED MURDERS COMMITTED BY FRIENDS OF THE SHINNERS (IRA) Sinn Fein slams Boris Johnson over pledge to end 'unfair prosecutions' of British soldiers ",,,https://twitter.com/TEarlofroden/status/1217570807372644352
