date,username,to,replies,retweets,text,mentions,hashtags,permalink
2019-12-20 23:44:30,gerardcampbell4,ClaireHanna,0,0,"Claire I voted for you but I thought it was a bit disingenuous of you in your acceptance speech to thank Green Party for stepping aside but not Sinn Fein, #disappointed",,#disappointed,https://twitter.com/gerardcampbell4/status/1208171347899289602
2019-12-20 23:39:27,noraagnes,,1,0,"I took a seafood order for someone named Gerry Adams today. It’s pretty safe to assume it wasn’t ~the~ Gerry Adams but technically he never told me it wasn’t so who’s to say Sinn Fein isn’t partying it up with a shrimp tray from Peoria, Illinois",,,https://twitter.com/noraagnes/status/1208170074567249920
2019-12-20 23:38:15,BelfastGirv,,0,0,"That with combined vote of SDLP, Sinn Fein, Alliance, Greens, plus small u unionists, and with UUP and Conservatives also standing, with all that combined, and their party leader, even with adding negativity surrounding DUP Alliance still couldn’t take the seat! 2/2.",,,https://twitter.com/BelfastGirv/status/1208169773034606592
2019-12-20 23:35:42,lordcarsonwest,macbloschaidh,1,0,Ask Sinn Fein they boycotted Stormont,,,https://twitter.com/lordcarsonwest/status/1208169132266524673
2019-12-20 23:31:26,BelfastGirv,fintancox,0,0,So next general election will they stand candidates in North and East Belfast? North Down? Or continue to stand aside for Sinn Fein and Alliance?,,,https://twitter.com/BelfastGirv/status/1208168059745247232
2019-12-20 23:30:02,IrishCentral,,0,0,"""There is now no reason why the Democratic Unionist Party and Sinn Féin cannot go into government together."" ",,,https://twitter.com/IrishCentral/status/1208167707675369472
2019-12-20 23:29:02,Unity_Ref2021,BBCBreaking,3,0,If only Sinn Fein MP's had taken their seats hey @columeastwood @ClaireHanna 👍,@columeastwood @ClaireHanna,,https://twitter.com/Unity_Ref2021/status/1208167452603027464
2019-12-20 23:25:27,pubinq,Eomurchu,1,0,Makes a nice change from the tradition of blaming Sinn Fein for everything,,,https://twitter.com/pubinq/status/1208166553457430528
2019-12-20 23:16:16,Rhiainnn,DANIELS75053243,0,0,I said one of the main governing parties meaning I don’t support either Sinn Fein or the DUP. I don’t think either of them deserve to be the two main parties after the past 3 years. yes they have a veto but they haven’t used it to deny a large majority they’re right to marry so ?,,,https://twitter.com/Rhiainnn/status/1208164243184476160
2019-12-20 23:14:44,Spike16262364,Kyleblack91,0,1,"Your absolutely right, the DUP is to blame ,and long may that blame last ,equality, and respect only applies to Sinn Fein IRA when they are the benefactors, everyone else has to tow the line , Sorry but no more enough is enough ",,,https://twitter.com/Spike16262364/status/1208163854984896513
2019-12-20 23:13:49,proroguethelies,justlookaroun11,0,0,"It needs to open up by order, whoever doesn't turn up can't vote SIMPLE. The threat of @sinnfein unilaterally voting for a United Ireland would have the ''do nothing DUPocrats'' in there in mins. This crack of both sides having vetoes is a joke. The UN shows that. it's powerless.",@sinnfein,,https://twitter.com/proroguethelies/status/1208163625577467905
2019-12-20 23:11:42,BelfastCitizen,Kyleblack91,6,2,"OMG this is getting so out of hand we really need to stop this APPEASEMENT to the ""SINN FEIN IRA ALLIANCE PARTY""..SDLP AND THE GREEN PARTY ..they are putting a ILA before everything..enough is enough.",,,https://twitter.com/BelfastCitizen/status/1208163090489065474
