date,username,to,replies,retweets,text,mentions,hashtags,permalink
2019-12-26 23:52:42,LordCarsonsgho1,JamieBrysonCPNI,0,0,The same Sinn Fein you collaborated with to bring down peter robinson you Lundy. You’re a republican.,,,https://twitter.com/LordCarsonsgho1/status/1210347737067278337
2019-12-26 23:28:19,GarethAlln,JOBrien_SF,0,0,I’m sure Sinn Fein will come up with the perfect solution which is both realistic and cost effective.,,,https://twitter.com/GarethAlln/status/1210341600280399874
2019-12-26 23:00:08,gazzahead,wolfiewire,0,16,Sinn Fein brought legislation before the Dail to allow Irish citizens bring collective class actions against the likes of banks etc ... FG FF and the lapdog group of gombeen independents voted it down ,,,https://twitter.com/gazzahead/status/1210334510337925120
2019-12-26 22:58:38,BelfastCitizen,jackiedunbar82,0,0,Fkn maddening things need to change here no more appeasement for them..the good Friday agreement is dead in the water it was a total give all to SINN FEIN IRA..and I for one am proud to say I voted against it.,,,https://twitter.com/BelfastCitizen/status/1210334132334661638
2019-12-26 22:51:39,JosephM23165758,ChiefConPSNI,0,0,Looking forward to hearing from the local sinn Féin regarding this issue.,,,https://twitter.com/JosephM23165758/status/1210332373667201024
2019-12-26 22:34:15,belfastbarman,,22,13,"So I assume Sinn Fein either: A: don’t think we need armed police, Or B: don’t like to see pictures, thus reminding them that we have armed police",,,https://twitter.com/belfastbarman/status/1210327993807233029
2019-12-26 22:12:15,mondjomorris,,0,1,Sinn Fein: Support a ban on cruel hare coursing - Sign the Petition! http://chng.it/zkwNPzcj via @CdnChange,@CdnChange,,https://twitter.com/mondjomorris/status/1210322459842400256
2019-12-26 21:20:56,MaleHumanPerso1,Smur_AOK,1,0,"What do you mean by ""Sinn Fein sponsored""? And how would Mi5 confirm this?",,,https://twitter.com/MaleHumanPerso1/status/1210309542325735425
2019-12-26 21:19:34,GameChangerGirl,RememberingEire,1,0,I’m surprised he didn’t join Sinn Fein or Fianna Fail. I suppose nowadays Fine Gael are as lefty as the rest.,,,https://twitter.com/GameChangerGirl/status/1210309199160320000
2019-12-26 20:42:20,ciarandawson,ArmaghPatrick,1,0,Gives a whole new meaning to the term ‘Sinn Féin Police’.,,,https://twitter.com/ciarandawson/status/1210299829273976834
2019-12-26 20:26:12,magill_vin,GerryAdamsSF,0,0,I could live in a United Ireland so long as the communist Sinn Fein were absent from office.,,,https://twitter.com/magill_vin/status/1210295770471161856
2019-12-26 20:15:00,BelfastGirv,JamieBrysonCPNI,0,2,This Sinn Fein? ,,,https://twitter.com/BelfastGirv/status/1210292950363787266
2019-12-26 20:13:59,WKing2019,Smur_AOK,0,0,MI5 needs to be up their asses with rubber gloves then! Any crimes committed = instant prosecution! You can guarantee that Sinn Fein will be using these useful idiots to break up the UK! 👇👇🤬🤬 ,,,https://twitter.com/WKing2019/status/1210292697908559873
2019-12-26 20:03:33,craigmchug,CharliePolitic5,1,0,"I’m not here to defend Sinn Fein. Im just trying to show you FG is neo-liberal centric but brands itself as “the progressive centre” .Hopefully ye pushing amore progressive vision of society can try change that a little but if you want to be progressive, join a progressive party.",,,https://twitter.com/craigmchug/status/1210290070101606401
2019-12-26 19:59:12,CharliePolitic5,craigmchug,2,0,No sorry stop I disagree with that heavily! You should talk to Sinn Fein about there be more to politics than just winning election cause that's all they want to do they really don't care about anything but there own party interests!,,,https://twitter.com/CharliePolitic5/status/1210288976092901378
2019-12-26 19:55:21,Taz87074594,BelTel,2,0,"Shinnerbots love to be offended, it’s in their DNA, they think they are still in control of South Armagh bandit country. The GFA was not an end of the conflict rather a change in tactics by Sinn Fein IRA:",,,https://twitter.com/Taz87074594/status/1210288008022417408
2019-12-26 19:41:09,DevinAlysse,WeAreDPS,0,0,"Sinn Féin Dempsey and swvrm would be sick, hoping to see you in Charlotte",,,https://twitter.com/DevinAlysse/status/1210284434680885248
2019-12-26 19:35:43,CharliePolitic5,craigmchug,6,0,Naw it is 100%. Sinn Fein aren't young person friendly. I've learned that from experience. And you need to be in a place that excepts you for who you are and what you believe in FG is that for me so I appreciate if you would respect that choice. Thanks,,,https://twitter.com/CharliePolitic5/status/1210283065932730370
2019-12-26 19:31:10,craigmchug,CharliePolitic5,1,0,Sinn Fein to Fine Gael? Progressive politics not your thing ?,,,https://twitter.com/craigmchug/status/1210281919218405377
2019-12-26 19:26:37,Villalpandoo,WeAreDPS,0,0,Sinn Féin! I've seen you 3 times and you never play it!,,,https://twitter.com/Villalpandoo/status/1210280775108579329
