date,username,to,replies,retweets,text,mentions,hashtags,permalink
2020-02-08 23:59:09,Marcus_Suridius,Lazare76,2,0,"Ah look the bot @tonyrafferty liked the bots post, clear to spot a bot. 8/1 ratio in follows and usually retweet more than anything and have a cropped screenshot as their avatar.",@tonyrafferty,,https://twitter.com/Marcus_Suridius/status/1226294428144406533
2020-02-08 23:58:01,brog_rees_,CanterburyAlex,0,0,"Not really, most people I have spoken to about him think he's an absolute moron and terrible leader.",,,https://twitter.com/brog_rees_/status/1226294139953827845
2020-02-08 23:57:57,CregganDerry,HoratioNelson0,1,0,You're probably right but to deny that any of his input had ANY influence is just sticking your head in the sand 👍,,,https://twitter.com/CregganDerry/status/1226294125793873920
2020-02-08 23:55:35,HoratioNelson0,CregganDerry,3,0,The majority of people who voted today either wouldn't know who he is or weren't even thinking about him when voting. It's so silly.,,,https://twitter.com/HoratioNelson0/status/1226293528885682182
2020-02-08 23:55:16,Marcus_Suridius,Lazare76,0,0,"FG are not left, try harder.",,,https://twitter.com/Marcus_Suridius/status/1226293450758402048
2020-02-08 23:54:27,0xB0D,0xB0D,0,0,"This is where as @LeoVaradkar once put it, the balaclava slips. @sinnfeinireland the ""compassionate"" party of the people. Just not the ""wasters"" with their ""sob stories"" 🙄",@LeoVaradkar @sinnfeinireland,,https://twitter.com/0xB0D/status/1226293246080495622
2020-02-08 23:53:20,Marcus_Suridius,Frrine1,4,0,"I know for a fact your not Irish, for 1 we'd never say this ""We are patriot's,"" We also would know the people that left the country was because FF/FG f*cked the place up so they had no choice, it wasn't the fault of asylum seekers who were fleeing warzones or famines.",,,https://twitter.com/Marcus_Suridius/status/1226292962327515136
2020-02-08 23:50:38,Lazare76,Marcus_Suridius,2,0,"That picture is very grainy, hard to pick Leo out of it, can't actually see him in it at all, you sure that's the FG I know??? Here's a really clear pic of a lad that embraced the recently released killers of a detective Garda..",,,https://twitter.com/Lazare76/status/1226292281914859520
2020-02-08 23:49:48,foreverdelaying,,1,0,"my Irish friend is cheering for Fine Gael tonight on #Election2020 night all the way from Edinburgh, Scotland - can we get some love? @LeoVaradkar @pepperedgay",@LeoVaradkar @pepperedgay,#Election2020,https://twitter.com/foreverdelaying/status/1226292075886514176
2020-02-08 23:49:27,Frrine1,Marcus_Suridius,0,0,"Let me guess, I'm a Russian spy now.. good luck Marcus surdiolis",,,https://twitter.com/Frrine1/status/1226291983930580992
2020-02-08 23:49:25,MrNiallCronin,DaveSully91,0,0,I do and it’s the way it should be. Must admit I’m delighted to see the back of people like yourself,,,https://twitter.com/MrNiallCronin/status/1226291978830258176
2020-02-08 23:48:52,BrexFactor,Aisling_Pash,0,0,When was that? https://www.newsletter.co.uk/news/rhi-mairtin-o-muilleoir-asked-consent-from-highly-secretive-senior-republican-1-8678501 Mairten left politics when this was exposed.,,,https://twitter.com/BrexFactor/status/1226291840778932225
2020-02-08 23:48:21,Frrine1,Marcus_Suridius,1,0,"Well I voted today! Haha, You have no clue. I'd still be Irish if I was born in the Antarctic by Irish parents. I'd never let my country down by saying otherwise.",,,https://twitter.com/Frrine1/status/1226291709912453120
2020-02-08 23:44:23,CregganDerry,HoratioNelson0,1,0,The 'broadcaster from NI' and his input was shared far and wide during the past few days. I've seen it used by many anti-SF people. Not the only influence but an influence nonetheless. Anyway....,,,https://twitter.com/CregganDerry/status/1226290709424041985
2020-02-08 23:43:25,Marcus_Suridius,Frrine1,2,0,"So your not Irish, so again what you said earlier about Ireland for the Irish means f*ck all. Fair play for clearing that up, just wanted to clarify that for anyone reading these posts in the future.",,,https://twitter.com/Marcus_Suridius/status/1226290469338013696
2020-02-08 23:40:59,malibumusicgirl,KevinPMeagher,0,0,"It seems like people were voting issues over party so if @LeoVaradkar wins and enacts rent control and commits to a United Ireland negotiation without a fake deadline (2025 date from Sinn Fein is a lie) everybody seems to be voting for, people will suddenly love him. 🍀",@LeoVaradkar,,https://twitter.com/malibumusicgirl/status/1226289854465490945
2020-02-08 23:40:39,MrNiallCronin,DaveSully91,0,0,Anyone who voted SF deserves to be extradited,,,https://twitter.com/MrNiallCronin/status/1226289769312870400
2020-02-08 23:39:59,HoratioNelson0,CregganDerry,1,0,The idea that Stephen Nolan a broadcaster influenced the Irish election is farcical nonsense. @LeoVaradkar shit woke leadership and awful handling of housing and health is the reason. Not a broadcaster from NI.,@LeoVaradkar,,https://twitter.com/HoratioNelson0/status/1226289601477840896
2020-02-08 23:39:30,Frrine1,Marcus_Suridius,1,0,"So even if I was Irish American, then I wouldn't be Irish? Defeats your whole argument Columbo. Take your Tin foil hat off you conspiracy theorist, absolute dope of a lad(how's that for bot script)",,,https://twitter.com/Frrine1/status/1226289479943643138
2020-02-08 23:39:24,EddieIrving2,LeoVaradkar,0,0,Made sure I got up to get the lot of you out. FG and FF are a disgrace to the people of Ireland,,,https://twitter.com/EddieIrving2/status/1226289457915146242
2020-02-08 23:39:18,Aisling_Pash,dubarry_mme,2,0,Not much to do with him. It took a long time for us to trust them that their association with the IRA was eroded.,,,https://twitter.com/Aisling_Pash/status/1226289431788826624
2020-02-08 23:38:48,djedlynam,,0,0,@LeoVaradkar u got this man,@LeoVaradkar,,https://twitter.com/djedlynam/status/1226289305552850950
2020-02-08 23:36:56,Marcus_Suridius,Lazare76,1,0,"FG aren't left, case in point",,,https://twitter.com/Marcus_Suridius/status/1226288837128806405
2020-02-08 23:35:20,Ger_Stapleton,,1,1,fuck you @LeoVaradkar ! fuck you @MichealMartinTD ! your boys took 1 hell of a beating !!!!!!! (ya love to see it!) and fair play to @MaryLouMcDonald #ExitPolls #GeneralElection2020 #StormCiara some craic tomorrow for sure!!!!,@LeoVaradkar @MichealMartinTD @MaryLouMcDonald,#ExitPolls #GeneralElection2020 #StormCiara,https://twitter.com/Ger_Stapleton/status/1226288434203037698
2020-02-08 23:34:49,Marcus_Suridius,Frrine1,1,0,"""You don't understand."" Yes I do, I just said your not Irish and your a bot. If you were a person and from Ireland you'd have instantly said wtf am I talking about. You went on to post a scripted bit of text which proves your a bot, learn how to react to people.",,,https://twitter.com/Marcus_Suridius/status/1226288303927853064
