date,username,to,replies,retweets,text,mentions,hashtags,permalink
2019-12-30 23:37:09,Grumpynorniron,moneillsf,0,0,The time for sound bites is over is a sound bite. Give me a date you will reverse your nurses pay cap.,,,https://twitter.com/Grumpynorniron/status/1211793376430972929
2019-12-30 23:29:10,roy_spence,moneillsf,0,0,"Direct quote from the party of slogans and sound bites. SFs support is dropping by the tens of thousands, Time to close Stormont.",,,https://twitter.com/roy_spence/status/1211791365404803072
2019-12-30 23:12:27,AMontyspurs,mcfadden_shaun,1,0,Ever think the shinners don’t want it published 🤔,,,https://twitter.com/AMontyspurs/status/1211787160212451330
2019-12-30 23:08:31,fromthenorth57,Cimbom113,0,0,our ok lol,,,https://twitter.com/fromthenorth57/status/1211786168972517376
2019-12-30 23:02:57,bernardatlarge,mick_doherty1,0,0,1 000 000 000 unionists won't have it. Unless the IRA fancy forcing it....,,,https://twitter.com/bernardatlarge/status/1211784767588458496
2019-12-30 22:53:38,Therumpokid2,moneillsf,0,0,"Dont lecture us, you fleecing provo apologist. Get back to work or give us our money back.... and work to improve Northern Ireland, not to further undermine the lives of the people here. We're sick of it",,,https://twitter.com/Therumpokid2/status/1211782426487341061
2019-12-30 22:47:59,dcolgan1,sinnfeinireland,0,0,I agree.Push for a 2005 date for a border poll !,,,https://twitter.com/dcolgan1/status/1211781004547051520
2019-12-30 22:46:29,Cimbom113,fromthenorth57,1,0,Spelling first!,,,https://twitter.com/Cimbom113/status/1211780624547233792
2019-12-30 22:39:50,duffy0881,TheGFAgreement,0,0,I’m actually excited. I was born in 81. The GFA was a big part of my growing up. never did I think I’d live through the next stage. Now it would seem i’ll at least see a vote. Even if not full unification. Historic. #ireland,,#ireland,https://twitter.com/duffy0881/status/1211778950550167562
2019-12-30 22:35:31,Taz87074594,Politicorak,0,0,The true bigots in Northern Ireland are Sinn Féin IRA their mantra is give us what we want or else.,,,https://twitter.com/Taz87074594/status/1211777867387932673
2019-12-30 22:35:03,mcfadden_shaun,moneillsf,1,0,Not to be adding red lines.. But any chance of the RHI report being published? You should push for it!,,,https://twitter.com/mcfadden_shaun/status/1211777747057549312
2019-12-30 22:34:32,arleneseesit,moneillsf,0,1,Michelle O'Neill. Time for slogans and sound bites is over......followed by outstanding issues can be resolved. Could be me but that sounds a bit like a sound bite..........that is over.,,,https://twitter.com/arleneseesit/status/1211777619886301185
2019-12-30 22:33:43,alanburnside,moneillsf,0,0,I take it then you will have a word with Martina?,,,https://twitter.com/alanburnside/status/1211777412415082496
2019-12-30 22:31:10,IsitAye1,moneillsf,0,0,Is it aye,,,https://twitter.com/IsitAye1/status/1211776772649426944
2019-12-30 22:26:41,ferryfoe27,ItzMeIrishUnity,1,0,"All those calling for unification should immediately start paying for medical care, hospital stays and higher prices for everything! That’s what a United Ireland offers!!",,,https://twitter.com/ferryfoe27/status/1211775643756761091
2019-12-30 22:25:03,adstack68,moneillsf,10,32,Is @moneillsf on the sauce???? Slogans &amp; soundbits like ‘time to go home’ from the bomber @M_AndersonSF &amp; the infamous &amp; very inclusive ‘tiocfaidh ar la’ from the puppet @MaryLouMcDonald ,@moneillsf @M_AndersonSF @MaryLouMcDonald,,https://twitter.com/adstack68/status/1211775231871852547
2019-12-30 22:24:34,NornIronTruth,sinnfeinireland,0,0,Please please please Mary Lou ...,,,https://twitter.com/NornIronTruth/status/1211775108152512513
2019-12-30 22:22:28,Politicorak,markbtuk,0,0,"There is no opposition to wider legislation. ILA activists are simply asking for the same rights and entitlements that are availible across these islands. No more, no less. Unionist opposition is driven 100% by stone cold bigotry, and there is no place for that in 2019.",,,https://twitter.com/Politicorak/status/1211774582350372864
