date,username,to,replies,retweets,text,mentions,hashtags,permalink
2019-12-30 23:32:06,ah_lads,tonyismyname,1,0,When people ask me the difference between Fianna Fáil and Fine Gael this is an area that comes to mind. You’d already have this money if FG were not dependent on FF to deliver budgets.,,,https://twitter.com/ah_lads/status/1211792105523294208
2019-12-30 22:18:35,Beforeitstoola4,mr__daly,1,0,"I think come election time, that's also what fianna fail hope. Don't do it.",,,https://twitter.com/Beforeitstoola4/status/1211773601894060034
2019-12-30 22:07:56,IrishSunOnline,,0,0,Fianna Fail sticks boot into Shane Ross over FAI financial debacle ,,,https://twitter.com/IrishSunOnline/status/1211770923424071683
2019-12-30 22:03:59,roisinnicloch,niall_camp,1,0,Everyone I’ve ever seen in Fianna Fáil is ugly. Ugh,,,https://twitter.com/roisinnicloch/status/1211769928342233088
2019-12-30 22:03:17,niall_camp,roisinnicloch,1,0,"Fianna Fáil definitely fuck, that’s the only key difference between them and FG",,,https://twitter.com/niall_camp/status/1211769752529584131
2019-12-30 21:59:07,murchadhfinn,,3,15,"Compare Sturgeon and the SNP’s unwavering quest for Independence to the snivelling, cowering, spinelessly inept Fine Gael, Fianna Fáil, SDLP and Greens who hide behind a banner of ‘division’ rather than plan for our future. ",,,https://twitter.com/murchadhfinn/status/1211768704566013952
2019-12-30 21:03:44,TrumanKelly,Revolution_IRL,0,0,All Fine Gael & Fianna Fail voters.,,,https://twitter.com/TrumanKelly/status/1211754767216762882
2019-12-30 20:01:57,bearyear,,0,0,Letter to Editor: No united Ireland under Fianna Fáil ,,,https://twitter.com/bearyear/status/1211739217522577408
2019-12-30 20:00:52,roisinnicloch,c0nallmccallig,2,0,Why is Fianna Fáil on the “fucks”,,,https://twitter.com/roisinnicloch/status/1211738947040284672
2019-12-30 19:26:30,tyronetaffe,,0,0,Letter to Editor: No united Ireland under Fianna Fáil | http://IrishExaminer.com https://www.irishexaminer.com/breakingnews/views/yourview/letter-to-editor-no-united-ireland-under-fianna-fail-972638.html Excellent.... well said.,,,https://twitter.com/tyronetaffe/status/1211730298205069312
2019-12-30 18:19:37,paddymacc1,,3,1,MICHEÁL MARTIN HAS said he will remain on leader of Fianna Fáil even if he fails to become Taoiseach after the next general election. ,,,https://twitter.com/paddymacc1/status/1211713465104130049
2019-12-30 18:04:47,jeffrudd31,caulmick,0,0,"Of course not. The only way Fine Gael knows how to operate is behind closed doors, lie their evil faces off and when not burying records,make sure more are not created. Fianna Fail has crooks but Fine Gael are just evil. Full stop.",,,https://twitter.com/jeffrudd31/status/1211709733230526464
