date,username,to,replies,retweets,text,mentions,hashtags,permalink
2020-01-28 23:58:31,CNICatalunya,,2,62,"Irlanda va caure en una crua guerra civil que van ""perdre"" els anti-Commonwealth. Anys després, el 1937, aquests mateixos republicans agrupats al partit Fianna Fáil, que havien guanyat les eleccions, van deixar de banda això de l'estat lliure per dir-se simplement Irlanda",,,https://twitter.com/CNICatalunya/status/1222307999525502976
2020-01-28 23:57:42,philipnolan1,,14,3,"So far, one man arrived on my doorstep, canvassing for Fianna Fáil. I told him I wanted protest exclusion zones at abortion services. He surprised me. He agreed, and genuinely. Never assume everyone in every party thinks the same way. #TonightVMTV",,#TonightVMTV,https://twitter.com/philipnolan1/status/1222307795317510144
2020-01-28 23:57:35,ConorFoley32,,1,15,"The Healy Rae’s were part of the Fianna Fáil led government that crashed the economy and led to the disastrous austerity policies that followed, which they now criticise. Amazing that they are never pulled up on it. #tonightVMT #GE2020",,#tonightVMT #GE2020,https://twitter.com/ConorFoley32/status/1222307766884294656
2020-01-28 23:55:57,JohnGavan4,,1,0,"Will Matt or Ivan EVER take Labour , Fine Gael or Fianna Fáil to task on their 9 years of misery, austerity &amp; cuts which destroyed our services .... a break from Sinn Féin bashing might be nice 🤔#TonightVMTV",,#TonightVMTV,https://twitter.com/JohnGavan4/status/1222307353263058944
2020-01-28 23:53:03,roakleyIRL,,0,1,Clare: Fine Gael and Fianna Fáil play down negative publicity https://www.businesspost.ie/election2020/clare-fine-gael-and-fianna-fail-play-down-negative-publicity-443abb33?utm_campaign=article&amp;utm_source=twitter&amp;utm_medium=web via @businessposthq,@businessposthq,,https://twitter.com/roakleyIRL/status/1222306627312848896
2020-01-28 23:51:28,rleavy8,kelant134,0,0,Fianna Fáil tax ... just sayin,,,https://twitter.com/rleavy8/status/1222306226672939008
2020-01-28 23:47:28,CharliePolitic5,,0,0,Peadar Tobin was in Sinn Fein for 20+ Years. People who support Sinn Fein really need to take a hard look at this article. Do you really want a High Council telling your Sinn Fein TD what to do and what policies the party has? The same goes for Fianna Fail ,,,https://twitter.com/CharliePolitic5/status/1222305220136402950
2020-01-28 23:44:00,TrumanKelly,,29,181,"How can anyone with a conscience vote for Fine Gael or Fianna Fail? A video of a blind man, his disabled wife &amp; his ten-year-old son being evicted from their home in Co. Meath has been watched over 40,000 times on Facebook. https://www.independent.ie/videos/video-disabled-couple-and-young-son-evicted-from-home-31490625.html#play",,,https://twitter.com/TrumanKelly/status/1222304346114797569
2020-01-28 23:43:30,ronanmcmanus,Antcon7062,0,0,Stranger things have happened Fianna Fail burnt all of our money last time they were in Co-incidence?,,,https://twitter.com/ronanmcmanus/status/1222304223871885312
2020-01-28 23:41:39,Dannycinkerry89,,7,26,"I dont often tweet but this is worth it. Arguing between Joan Bruton and Willie O Dea, the response by @MHealyRae to the whole thing is beyond priceless. @cooper_m @IvanYatesNT #LabourParty #fiannafail ",@MHealyRae @cooper_m @IvanYatesNT,#LabourParty #fiannafail,https://twitter.com/Dannycinkerry89/status/1222303756412510208
2020-01-28 23:40:46,philipnolan1,,5,0,"I’ve always been upfront and honest here. I’ve been a Labour voter since 1983. I’ll vote for Brendan Howlin again, because if Fianna Fáil can be rehabilitated, dont even *think* of coming at me. #TonightVMTV",,#TonightVMTV,https://twitter.com/philipnolan1/status/1222303535725006848
2020-01-28 23:40:23,nikki_gavan,,0,2,@TonightVMTV can you ask Willie if he has signed the Fianna Fáil pledge to an unelected Ard Comhairle as a candidate #TonightVMTV,@TonightVMTV,#TonightVMTV,https://twitter.com/nikki_gavan/status/1222303438631055361
2020-01-28 23:39:42,TCorkman,hugh_cronin,0,0,Thank you Fianna Fáil. ,,,https://twitter.com/TCorkman/status/1222303267511623681
2020-01-28 23:39:16,coylemj,SDoyleCllr,0,0,But afraid to shout 'Fianna Fail' too loudly by the look of it.,,,https://twitter.com/coylemj/status/1222303155406409729
2020-01-28 23:35:25,jlawloroo9,cian2me,1,1,Just a general question I'll be voting for the Shinners myself! But I did hear that Mary Lou started off in politics with Fianna Fail!,,,https://twitter.com/jlawloroo9/status/1222302187235237888
2020-01-28 23:34:00,WesleyDolan,Antcon7062,0,0,The sheer unapologetic arrogance of that gurrier. That old Fianna Fail brass neck and entitlement has returned to full view.,,,https://twitter.com/WesleyDolan/status/1222301832854298627
2020-01-28 23:30:45,JackButler365,erorochero,0,0,Jaysis I wouldn’t be having that haha thank fuck my parents are supporters of Sinn Fein and would happily go mad at any Fine Gael or Fianna Fáil person knocking to our door,,,https://twitter.com/JackButler365/status/1222301015086714881
2020-01-28 23:27:59,BulbuliaBrendan,john_mcguirk,0,0,"He's a milder version of 1960s/'70s Fianna Fail. This is a sign of how far off the track we now are, when his views can be described by even a conservative-minded commentator as ""hard-right"".",,,https://twitter.com/BulbuliaBrendan/status/1222300315904610304
2020-01-28 23:26:06,briansmyth98,,0,0,The Fianna Fail rewriting of history is galling! We are still dealing with the legacy of their destruction of this county. #TonightVMTV,,#TonightVMTV,https://twitter.com/briansmyth98/status/1222299841121980417
2020-01-28 23:23:14,nikki_gavan,ChrisHazzardSF,0,0,Still waiting for a response from Fianna Fáil candidate @ThomasByrneTD 👇🏻👇🏻,@ThomasByrneTD,,https://twitter.com/nikki_gavan/status/1222299121652060161
2020-01-28 23:22:14,Aido_McCarthy,,0,1,The neck of @willieodeaLIVE attacking everyone around him and saying Fianna Fáil were “saving the country” during their last term in government? How deluded can you get 🤷🏻‍♂️ #TonightVMTV,@willieodeaLIVE,#TonightVMTV,https://twitter.com/Aido_McCarthy/status/1222298869222068228
2020-01-28 23:17:00,BrianDBourke,,0,0,"Fine Gael and Fianna Fáil: We promise to give this...build this...make this...you'll get that... MSM(nods): this seems legit Sinn Fein: We promise... MSM:WOAH WOAH WOAH,ye 'come down here' with irresponsible promises and pie in the sky....na don't believe it...",,,https://twitter.com/BrianDBourke/status/1222297552017674241
2020-01-28 23:16:54,jamesjcollins,PaulHennessy12,0,0,I know. Hope you are all voting Fianna Fáil !,,,https://twitter.com/jamesjcollins/status/1222297527258701829
2020-01-28 23:13:20,alexdunnesf,NoContextDunphy,0,3,Fianna Fáil watching Micheál Martin on the debate last night ,,,https://twitter.com/alexdunnesf/status/1222296631145631744
2020-01-28 23:11:48,TrumanKelly,ComiskeyAnthony,0,1,"I support both Sinn Fein & Solidarity PBP. I won;t be giving a preference to anyone else. It's time for the Left to stop squabbling, & unite to rid us of these corrupt gangsters in Fine Gael & Fianna Fail who have been destroying the country for almost 100 years.",,,https://twitter.com/TrumanKelly/status/1222296244011388930
2020-01-28 23:11:16,hughchal,,0,0,"Interesting that even though MM says Fianna Fáil won’t go into coalition with Sinn Féin, the bookies don’t differentiate between that and the other possible FF coalitions, and bookies are never wrong 😂",,,https://twitter.com/hughchal/status/1222296111303602176
2020-01-28 23:02:24,jamesjcollins,,0,3,Canvassing this afternoon in Moyross: Cosgrove Park Sarsfield Gardens Whitecross Gardens CastlePark Ballygrennan Close Hartigan’s Villas Bad weather for canvassing but met some lovely people. Lots of Fianna Fáil number 1s and 2s here. ,,,https://twitter.com/jamesjcollins/status/1222293878692368384
